FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.8757685,8757685,POINT (16.367646208833403 48.260235525152254),Nußdorf,Nußdorf,"S40, D, 400, E4, 38B, N36",,5,https://anachb.vor.at?P=SQ&input=Wien%20Nußdorf&start=1,
OEFFHALTESTOGD.8757686,8757686,POINT (16.399545072159235 48.1423888884584),Oberlaa,Oberlaa,"227, 266, 226, 68B, U1, 70A, 17A, N68",,4,https://anachb.vor.at?P=SQ&input=Wien%20Oberlaa&start=1,
OEFFHALTESTOGD.8757687,8757687,POINT (16.352877924420405 48.23147619215664),Nußdorfer Straße,Nußdorfer Straße,"N35, N38, 37A, 38, N8, U6, D, 37, 35A, E4, N36",,4,https://anachb.vor.at?P=SQ&input=Wien%20Nußdorfer%20Straße&start=1,
OEFFHALTESTOGD.8757688,8757688,POINT (16.275712945778885 48.19228492795592),Ober St. Veit,Ober St. Veit,"N54, 54A, 47A, 54B, U4",,4,https://anachb.vor.at?P=SQ&input=Wien%20Ober%20St.%20Veit&start=1,
OEFFHALTESTOGD.8757689,8757689,POINT (16.34426318775447 48.24442061533653),Oberdöbling,Oberdöbling,"38, 39A, S45, N38, 415",,5,https://anachb.vor.at?P=SQ&input=Wien%20Oberdöbling&start=1,
OEFFHALTESTOGD.8757690,8757690,POINT (16.369568501809926 48.202290521134714),Oper/Karlsplatz U,Oper/Karlsplatz U,WLB,,6,https://anachb.vor.at?P=SQ&input=Wien%20Oper/Karlsplatz%20U&start=1,
OEFFHALTESTOGD.8757691,8757691,POINT (16.311663384769126 48.21204599082756),Ottakring,Ottakring,"48A, 33, 45A, 46A, U3, 46B, 46, N46, S45, 44",,5,https://anachb.vor.at?P=SQ&input=Wien%20Ottakring&start=1,
OEFFHALTESTOGD.8757692,8757692,POINT (16.311663397580265 48.212019011316634),Ottakring,Ottakring,"48A, 33, 45A, 46A, U3, 46B, 46, N46, S45, 44",,4,https://anachb.vor.at?P=SQ&input=Wien%20Ottakring&start=1,
OEFFHALTESTOGD.8757693,8757693,POINT (16.367143104110752 48.19602745299376),Paulanergasse,Paulanergasse,WLB,,6,https://anachb.vor.at?P=SQ&input=Wien%20Paulanergasse&start=1,
OEFFHALTESTOGD.8757694,8757694,POINT (16.30532128582012 48.19267718666272),Penzing,Penzing,"S45, S50",,5,https://anachb.vor.at?P=SQ&input=Wien%20Penzing&start=1,
OEFFHALTESTOGD.8757695,8757695,POINT (16.31338808471988 48.1368019690763),Perfektastraße,Perfektastraße,"U6, 64A, N64, 61A",,4,https://anachb.vor.at?P=SQ&input=Wien%20Perfektastraße&start=1,
OEFFHALTESTOGD.8757696,8757696,POINT (16.33198314455596 48.17436135788608),Meidling,Meidling,"RJX 865, NJ 467, ICE 22, D 16845, D 19930, IC 530, RJ 644, RJ 558, RJ 649, D 852, RJ 535, RJX 869, IC 296, RJ 132, RJ 19932, NJ 40294, D 17000, D 14000, RJ 530, RJX 262, RJX 764, RJ 559, ICE 90, I",,5,https://anachb.vor.at?P=SQ&input=Wien%20Meidling&start=1,
OEFFHALTESTOGD.8757697,8757697,POINT (16.331983146691012 48.174334378195404),Meidling,Meidling,"RJX 865, NJ 467, ICE 22, D 16845, D 19930, IC 530, RJ 644, RJ 558, RJ 649, D 852, RJ 535, RJX 869, IC 296, RJ 132, RJ 19932, NJ 40294, D 17000, D 14000, RJ 530, RJX 262, RJX 764, RJ 559, ICE 90, I",,4,https://anachb.vor.at?P=SQ&input=Wien%20Meidling&start=1,
OEFFHALTESTOGD.8757698,8757698,POINT (16.35446786183284 48.19262017702289),Pilgramgasse,Pilgramgasse,"12A, 13A, N60, U4, 14A, N71",,4,https://anachb.vor.at?P=SQ&input=Wien%20Pilgramgasse&start=1,
OEFFHALTESTOGD.8757699,8757699,POINT (16.312202378130166 48.1991172725793),Hütteldorfer Straße,Hütteldorfer Straße,"49, 10, N49, U3",,4,https://anachb.vor.at?P=SQ&input=Wien%20Hütteldorfer%20Straße&start=1,
OEFFHALTESTOGD.8757700,8757700,POINT (16.34535901294094 48.19696166161065),Zieglergasse,Zieglergasse,U3,,4,https://anachb.vor.at?P=SQ&input=Wien%20Zieglergasse&start=1,
OEFFHALTESTOGD.8757701,8757701,POINT (16.417753842736865 48.185523471033505),Gasometer,Gasometer,"72A, N75, U3",,4,https://anachb.vor.at?P=SQ&input=Wien%20Gasometer&start=1,
OEFFHALTESTOGD.8757702,8757702,POINT (16.38025840256953 48.169128372748666),Troststraße,Troststraße,"66A, N67, N66, U1, 65A",,4,https://anachb.vor.at?P=SQ&input=Wien%20Troststraße&start=1,
OEFFHALTESTOGD.8757703,8757703,POINT (16.3694607479628 48.23522786446352),Jägerstraße,Jägerstraße,"5B, 33, N31, 2, U6, 1, 30, 31, 5",,4,https://anachb.vor.at?P=SQ&input=Wien%20Jägerstraße&start=1,
OEFFHALTESTOGD.8757704,8757704,POINT (16.395233338270476 48.246690793233924),Neue Donau,Neue Donau,"U6, 20A, 20B",,4,https://anachb.vor.at?P=SQ&input=Wien%20Neue%20Donau&start=1,
OEFFHALTESTOGD.8757705,8757705,POINT (16.38521720517953 48.24181820212623),Handelskai,Handelskai,"S1, REX1, CJX9, R1, R 21222, REX92, REX2, SV903, 11B, N8, REX7, U6, S2, S45, 5A, 11A, R3, SV900, REX3, S4, S7, S3",,5,https://anachb.vor.at?P=SQ&input=Wien%20Handelskai&start=1,
OEFFHALTESTOGD.8757706,8757706,POINT (16.385217179324695 48.241791222763844),Handelskai,Handelskai,"S1, REX1, CJX9, R1, R 21222, REX92, REX2, SV903, 11B, N8, REX7, U6, S2, S45, 5A, 11A, R3, SV900, REX3, S4, S7, S3",,4,https://anachb.vor.at?P=SQ&input=Wien%20Handelskai&start=1,
OEFFHALTESTOGD.8757707,8757707,POINT (16.46598425435962 48.2195548789824),Donauspital,Donauspital,"25, 95A, U2, N26",,4,https://anachb.vor.at?P=SQ&input=Wien%20Donauspital&start=1,
OEFFHALTESTOGD.8757708,8757708,POINT (16.283231755428854 48.17378629097625),Speising,Speising,S80,,5,https://anachb.vor.at?P=SQ&input=Wien%20Speising&start=1,
OEFFHALTESTOGD.8757709,8757709,POINT (16.44831449945062 48.21919277170021),Stadlau,Stadlau,"REX1, U2, SV910, 86A, R81, R 2548, S80, REX81, REX8, 94A, 87A",,5,https://anachb.vor.at?P=SQ&input=Wien%20Stadlau&start=1,
OEFFHALTESTOGD.8757710,8757710,POINT (16.448314440463083 48.21916579227374),Stadlau,Stadlau,"REX1, U2, SV910, 86A, R81, R 2548, S80, REX81, REX8, 94A, 87A",,4,https://anachb.vor.at?P=SQ&input=Wien%20Stadlau&start=1,
OEFFHALTESTOGD.8757711,8757711,POINT (16.4411190035244 48.19964116907791),Praterkai,Praterkai,"77A, 79A, 79B, S80",,5,https://anachb.vor.at?P=SQ&input=Wien%20Praterkai&start=1,
OEFFHALTESTOGD.8757712,8757712,POINT (16.379099555790223 48.20250611475805),Stadtpark,Stadtpark,"U4, N75",,4,https://anachb.vor.at?P=SQ&input=Wien%20Stadtpark&start=1,
OEFFHALTESTOGD.8757713,8757713,POINT (16.309076300220998 48.204703447098396),Kendlerstraße,Kendlerstraße,"49, 10, U3",,4,https://anachb.vor.at?P=SQ&input=Wien%20Kendlerstraße&start=1,
OEFFHALTESTOGD.8757714,8757714,POINT (16.371625700230595 48.208127791893375),Stephansplatz,Stephansplatz,"1A, 2A, U1, 3A, U3",,4,https://anachb.vor.at?P=SQ&input=Wien%20Stephansplatz&start=1,
OEFFHALTESTOGD.8757715,8757715,POINT (16.381300583984125 48.285849494258414),Strebersdorf,Strebersdorf,"32A, R3, R 21222, S4, REX3, 34A, S3",,5,https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorf&start=1,
OEFFHALTESTOGD.8757716,8757716,POINT (16.381354347930472 48.18804186200575),Quartier Belvedere,Quartier Belvedere,"S1, REX1, CJX9, R 21222, REX92, REX2, 1, S2, 18, O, R3, REX3, S4, U2Z, D, S3",,5,https://anachb.vor.at?P=SQ&input=Wien%20Quartier%20Belvedere&start=1,
OEFFHALTESTOGD.8757717,8757717,POINT (16.381354347930472 48.18804186200575),Quartier Belvedere,Quartier Belvedere,WLB,,6,https://anachb.vor.at?P=SQ&input=Wien%20Quartier%20Belvedere&start=1,
OEFFHALTESTOGD.8757718,8757718,POINT (16.376404665179006 48.1852090782194),Hauptbahnhof,Hauptbahnhof,"RJX 865, NJ 467, D 16845, D 19930, RJ 644, RJ 535, R3, RJ 19932, NJ 40294, EC 340, D 14000, RJ 1023, RJ 559, ICE 90, IC 358, 7940, ICE 95, IC 733, D 722, D 30653, ICE 23, D 16664, D 525, D 15738, D 30",,5,https://anachb.vor.at?P=SQ&input=Wien%20Hauptbahnhof&start=1,
OEFFHALTESTOGD.8757719,8757719,POINT (16.37640464400165 48.1851820985869),Hauptbahnhof,Hauptbahnhof,"RJX 865, NJ 467, D 16845, D 19930, RJ 644, RJ 535, R3, RJ 19932, NJ 40294, EC 340, D 14000, RJ 1023, RJ 559, ICE 90, IC 358, 7940, ICE 95, IC 733, D 722, D 30653, ICE 23, D 16664, D 525, D 15738, D 30",,4,https://anachb.vor.at?P=SQ&input=Wien%20Hauptbahnhof&start=1,
OEFFHALTESTOGD.8757720,8757720,POINT (16.39182868759648 48.17746430572988),Hauptbahnhof Autoreisezug,Hauptbahnhof Autoreisezug,"EN 1153, EN 1152, NJ 446, NJ 447",,5,https://anachb.vor.at?P=SQ&input=Wien%20Hauptbahnhof%20Autoreisezug&start=1,
OEFFHALTESTOGD.8757721,8757721,POINT (16.48450763311871 48.28523973426352),Süßenbrunn,Süßenbrunn,"S1, REX1, R1, 25A, 511, 25B, SV901, 85A",,5,https://anachb.vor.at?P=SQ&input=Wien%20Süßenbrunn&start=1,
OEFFHALTESTOGD.8757722,8757722,POINT (16.37026918598122 48.19387176066062),Taubstummengasse,Taubstummengasse,"N66, U1",,4,https://anachb.vor.at?P=SQ&input=Wien%20Taubstummengasse&start=1,
OEFFHALTESTOGD.8757723,8757723,POINT (16.338424062032416 48.208558911063236),Thaliastraße,Thaliastraße,"N8, U6, 46, N46",,4,https://anachb.vor.at?P=SQ&input=Wien%20Thaliastraße&start=1,
OEFFHALTESTOGD.8757724,8757724,POINT (16.384166099016475 48.234058139878826),Traisengasse,Traisengasse,"S1, REX1, R1, R 21222, REX92, 2, REX2, SV903, REX7, 1, S2, 5A, R3, REX3, S4, 37A, N29, S7, S3",,5,https://anachb.vor.at?P=SQ&input=Wien%20Traisengasse&start=1,
OEFFHALTESTOGD.8757725,8757725,POINT (16.327895853990555 48.16507222510373),Tscherttegasse,Tscherttegasse,U6,,4,https://anachb.vor.at?P=SQ&input=Wien%20Tscherttegasse&start=1,
OEFFHALTESTOGD.8757726,8757726,POINT (16.2867441910502 48.19099742638381),Unter St. Veit,Unter St. Veit,"N54, 47A, U4",,4,https://anachb.vor.at?P=SQ&input=Wien%20Unter%20St.%20Veit&start=1,
OEFFHALTESTOGD.8757727,8757727,POINT (16.399509268632983 48.18809574997063),St. Marx,St. Marx,"74A, 18, 71, D, SV907, S7, N71",,5,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.8757728,8757728,POINT (16.357962361809058 48.205134415058374),Volkstheater,Volkstheater,"48A, 13A, 49, N46, N49, N71, U3",,4,https://anachb.vor.at?P=SQ&input=Wien%20Volkstheater&start=1,
OEFFHALTESTOGD.8757729,8757729,POINT (16.401880774082226 48.22408549747421),Vorgartenstraße,Vorgartenstraße,"11B, U1, N25, 11A",,4,https://anachb.vor.at?P=SQ&input=Wien%20Vorgartenstraße&start=1,
OEFFHALTESTOGD.8757730,8757730,POINT (16.21228321671665 48.21048956042507),Weidlingau Bahnhof,Weidlingau Bahnhof,S50,,5,https://anachb.vor.at?P=SQ&input=Wien%20Weidlingau%20Bahnhof&start=1,
OEFFHALTESTOGD.8757731,8757731,POINT (16.33764255072258 48.19667724793269),Westbahnhof,Westbahnhof,"WB 910, WB 918, WB 962, U3, 18, WB 903, WB 920, WB 959, WB 901, WB 968, WB 928, WB 930, WB 914, WB 965, WB 964, WB 952, WB 961, WB 908, VAL 1, WB 948, REX51, WB 904, WB 960, WB 953, N49, WB 917, WB 91",,5,https://anachb.vor.at?P=SQ&input=Wien%20Westbahnhof&start=1,
OEFFHALTESTOGD.8757732,8757732,POINT (16.337642549887477 48.19665026834718),Westbahnhof,Westbahnhof,"WB 910, WB 918, WB 962, U3, 18, WB 903, WB 920, WB 959, WB 901, WB 968, WB 928, WB 930, WB 914, WB 965, WB 964, WB 952, WB 961, WB 908, VAL 1, WB 948, REX51, WB 904, WB 960, WB 953, N49, WB 917, WB 91",,4,https://anachb.vor.at?P=SQ&input=Wien%20Westbahnhof&start=1,
OEFFHALTESTOGD.8757733,8757733,POINT (16.38647464030894 48.145739580441536),Neulaa,Neulaa,"16A, 67A, N67, U1, 67B, N17, 17A",,4,https://anachb.vor.at?P=SQ&input=Wien%20Neulaa&start=1,
OEFFHALTESTOGD.8757734,8757734,POINT (16.236250104458758 48.204754372046715),Wolf in der Au,Wolf in der Au,"453, 450, SV110, S50, 50A, N49, 451",,5,https://anachb.vor.at?P=SQ&input=Wien%20Wolf%20in%20der%20Au&start=1,
OEFFHALTESTOGD.8757735,8757735,POINT (16.316972386302115 48.150882099012335),Alterlaa,Alterlaa,"N66, N64, 64A, U6, N8, 66A, 60A, 64B, 67B",,4,https://anachb.vor.at?P=SQ&input=Wien%20Alterlaa&start=1,
OEFFHALTESTOGD.8757736,8757736,POINT (16.349320632632672 48.225264523873875),Währinger Straße-Volksoper,Währinger Straße-Volksoper,"40, 42E, 9, 41, 42, U6, N8, 40A, N41",,4,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.8757737,8757737,POINT (16.426359703786545 48.153839596577235),Zentralfriedhof,Zentralfriedhof,"SV907, S7",,5,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof&start=1,
OEFFHALTESTOGD.8748101,8748101,POINT (16.308865285185515 48.30699046880814),Klosterneuburg Küffnergasse,Klosterneuburg Küffnergasse,"400, 406, 404",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Küffnergasse&start=1,
OEFFHALTESTOGD.8748102,8748102,POINT (16.30808378974169 48.30697256970283),Klosterneuburg Küffnergasse,Klosterneuburg Küffnergasse,"400, 406, 404",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Küffnergasse&start=1,
OEFFHALTESTOGD.8748103,8748103,POINT (16.31407556917689 48.311334143599275),Klosterneuburg Käferkreuzgasse,Klosterneuburg Käferkreuzgasse,"402, 1",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Käferkreuzgasse&start=1,
OEFFHALTESTOGD.8748104,8748104,POINT (16.314035124796316 48.311334135866176),Klosterneuburg Käferkreuzgasse,Klosterneuburg Käferkreuzgasse,"402, 1",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Käferkreuzgasse&start=1,
OEFFHALTESTOGD.8748105,8748105,POINT (16.314147369103665 48.31129234336871),Klosterneuburg Käferkreuzgasse,Klosterneuburg Käferkreuzgasse,"403, 402, 1",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Käferkreuzgasse&start=1,
OEFFHALTESTOGD.8748106,8748106,POINT (16.314106924756103 48.31129233566089),Klosterneuburg Käferkreuzgasse,Klosterneuburg Käferkreuzgasse,"403, 402, 1",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Käferkreuzgasse&start=1,
OEFFHALTESTOGD.8748107,8748107,POINT (16.319788740367038 48.31043794171652),Klosterneuburg Langstögergasse,Klosterneuburg Langstögergasse,"403, 402, 401",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Langstögergasse&start=1,
OEFFHALTESTOGD.8748108,8748108,POINT (16.319366540891327 48.309750845326874),Klosterneuburg Langstögergasse,Klosterneuburg Langstögergasse,"403, 402",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Langstögergasse&start=1,
OEFFHALTESTOGD.8748109,8748109,POINT (16.33258965469099 48.30033387763675),Klosterneuburg Leopoldbrücke,Klosterneuburg Leopoldbrücke,"401, 400, 2",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Leopoldbrücke&start=1,
OEFFHALTESTOGD.8748110,8748110,POINT (16.33254921899799 48.30033387641395),Klosterneuburg Leopoldbrücke,Klosterneuburg Leopoldbrücke,"401, 400, 2",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Leopoldbrücke&start=1,
OEFFHALTESTOGD.8748111,8748111,POINT (16.332508855155904 48.30032787772583),Klosterneuburg Leopoldbrücke,Klosterneuburg Leopoldbrücke,"401, 400",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Leopoldbrücke&start=1,
OEFFHALTESTOGD.8748112,8748112,POINT (16.332109120751802 48.30019637760401),Klosterneuburg Leopoldbrücke,Klosterneuburg Leopoldbrücke,2,,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Leopoldbrücke&start=1,
OEFFHALTESTOGD.8748113,8748113,POINT (16.29957682988192 48.30627948130081),Klosterneuburg Marienheim,Klosterneuburg Marienheim,"400, 406, 404",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Marienheim&start=1,
OEFFHALTESTOGD.8748114,8748114,POINT (16.298813232701033 48.306046483695546),Klosterneuburg Marienheim,Klosterneuburg Marienheim,"400, 406, 404",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Marienheim&start=1,
OEFFHALTESTOGD.8748115,8748115,POINT (16.31624044793156 48.306512463789296),Klosterneuburg Mühlengasse,Klosterneuburg Mühlengasse,"403, 402",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Mühlengasse&start=1,
OEFFHALTESTOGD.8748116,8748116,POINT (16.315809251775022 48.306900863015706),Klosterneuburg Mühlengasse,Klosterneuburg Mühlengasse,"400, 406, 404",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Mühlengasse&start=1,
OEFFHALTESTOGD.8748117,8748117,POINT (16.315800251051904 48.30680526290692),Klosterneuburg Mühlengasse,Klosterneuburg Mühlengasse,"400, 406, 404",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Mühlengasse&start=1,
OEFFHALTESTOGD.8748118,8748118,POINT (16.3293377811764 48.30498285907575),Klosterneuburg Stiftsgarten,Klosterneuburg Stiftsgarten,"403, 401, 1, 2",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stiftsgarten&start=1,
OEFFHALTESTOGD.8748119,8748119,POINT (16.329297341811497 48.30498285670956),Klosterneuburg Stiftsgarten,Klosterneuburg Stiftsgarten,"403, 401, 1, 2",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stiftsgarten&start=1,
OEFFHALTESTOGD.8748120,8748120,POINT (16.329373781138834 48.30493505874505),Klosterneuburg Stiftsgarten,Klosterneuburg Stiftsgarten,"403, 1, 406, 404",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stiftsgarten&start=1,
OEFFHALTESTOGD.8748121,8748121,POINT (16.329333341811687 48.30493505639153),Klosterneuburg Stiftsgarten,Klosterneuburg Stiftsgarten,"403, 1, 406, 404",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stiftsgarten&start=1,
OEFFHALTESTOGD.8748122,8748122,POINT (16.330245074475414 48.304223961805945),Klosterneuburg Stiftsgarten,Klosterneuburg Stiftsgarten,"401, 400",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stiftsgarten&start=1,
OEFFHALTESTOGD.8748123,8748123,POINT (16.3300654775438 48.30479165894555),Klosterneuburg Stiftsgarten,Klosterneuburg Stiftsgarten,"401, 400, 2",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stiftsgarten&start=1,
OEFFHALTESTOGD.8748124,8748124,POINT (16.330025038329893 48.304791656835214),Klosterneuburg Stiftsgarten,Klosterneuburg Stiftsgarten,"401, 400, 2",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stiftsgarten&start=1,
OEFFHALTESTOGD.8748125,8748125,POINT (16.325281961562844 48.304851359811295),Klosterneuburg Rathausplatz,Klosterneuburg Rathausplatz,"1, 2",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Rathausplatz&start=1,
OEFFHALTESTOGD.8748126,8748126,POINT (16.325380760992363 48.30490515899869),Klosterneuburg Rathausplatz,Klosterneuburg Rathausplatz,"1, 2",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Rathausplatz&start=1,
OEFFHALTESTOGD.8748127,8748127,POINT (16.32601409331128 48.30327387018616),Klosterneuburg Roman-Scholz-Platz,Klosterneuburg Roman-Scholz-Platz,"403, 401, 3, 406, 404",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Roman-Scholz-Platz&start=1,
OEFFHALTESTOGD.8748128,8748128,POINT (16.325973655296647 48.30327386665142),Klosterneuburg Roman-Scholz-Platz,Klosterneuburg Roman-Scholz-Platz,"403, 401, 3, 406, 404",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Roman-Scholz-Platz&start=1,
OEFFHALTESTOGD.8748129,8748129,POINT (16.326099355453398 48.30353086504734),Klosterneuburg Roman-Scholz-Platz,Klosterneuburg Roman-Scholz-Platz,"1, 3, 2",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Roman-Scholz-Platz&start=1,
OEFFHALTESTOGD.8748130,8748130,POINT (16.325838855798548 48.30329776632732),Klosterneuburg Roman-Scholz-Platz,Klosterneuburg Roman-Scholz-Platz,1,,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Roman-Scholz-Platz&start=1,
OEFFHALTESTOGD.8748131,8748131,POINT (16.326427292793156 48.303590567976144),Klosterneuburg Roman-Scholz-Platz,Klosterneuburg Roman-Scholz-Platz,"403, 401, 1, 2",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Roman-Scholz-Platz&start=1,
OEFFHALTESTOGD.8748132,8748132,POINT (16.32638685452832 48.303590564586656),Klosterneuburg Roman-Scholz-Platz,Klosterneuburg Roman-Scholz-Platz,"403, 401, 1, 2",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Roman-Scholz-Platz&start=1,
OEFFHALTESTOGD.8748133,8748133,POINT (16.32297782000004 48.30880084654677),Klosterneuburg Stadtplatz,Klosterneuburg Stadtplatz,"403, 402, 1, 142, 400, 406, 404",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stadtplatz&start=1,
OEFFHALTESTOGD.8748134,8748134,POINT (16.32293737761945 48.30880084194419),Klosterneuburg Stadtplatz,Klosterneuburg Stadtplatz,"403, 402, 1, 142, 400, 406, 404",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stadtplatz&start=1,
OEFFHALTESTOGD.8748135,8748135,POINT (16.322905921394273 48.30884864614337),Klosterneuburg Stadtplatz,Klosterneuburg Stadtplatz,"403, 402, 1, 142, 400, 406, 404",,3,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stadtplatz&start=1,
OEFFHALTESTOGD.8748136,8748136,POINT (16.32286547897592 48.30884864151551),Klosterneuburg Stadtplatz,Klosterneuburg Stadtplatz,"403, 402, 1, 142, 400, 406, 404",,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Stadtplatz&start=1,
OEFFHALTESTOGD.8726424,8726424,POINT (16.576373382925084 48.35657667354444),Großengersdorf Rochusgasse,Großengersdorf Rochusgasse,"530, 531",,3,https://anachb.vor.at?P=SQ&input=Großengersdorf%20Rochusgasse&start=1,
OEFFHALTESTOGD.8726425,8726425,POINT (16.565063622215604 48.302825540888925),Deutsch-Wagram Bahnhof,Deutsch-Wagram Bahnhof,"521, 554, 520",,3,https://anachb.vor.at?P=SQ&input=Deutsch-Wagram%20Bahnhof&start=1,
OEFFHALTESTOGD.8726426,8726426,POINT (16.564973722229674 48.30296294010085),Deutsch-Wagram Bahnhof,Deutsch-Wagram Bahnhof,"521, SV901, 554, 520",,3,https://anachb.vor.at?P=SQ&input=Deutsch-Wagram%20Bahnhof&start=1,
OEFFHALTESTOGD.8726427,8726427,POINT (16.563653229886803 48.30349473894849),Deutsch-Wagram Bahnhof (P+R),Deutsch-Wagram Bahnhof (P+R),"521, 520",,3,https://anachb.vor.at?P=SQ&input=Deutsch-Wagram%20Bahnhof&start=1,
OEFFHALTESTOGD.8726428,8726428,POINT (16.57295970235528 48.31181779076281),Helmahof Albrecht-Dürer-Gasse,Helmahof Albrecht-Dürer-Gasse,"521, 520",,3,https://anachb.vor.at?P=SQ&input=Helmahof%20Albrecht-Dürer-Gasse&start=1,
OEFFHALTESTOGD.8726429,8726429,POINT (16.57296870267244 48.311608691645176),Helmahof Albrecht-Dürer-Gasse,Helmahof Albrecht-Dürer-Gasse,"521, 520",,3,https://anachb.vor.at?P=SQ&input=Helmahof%20Albrecht-Dürer-Gasse&start=1,
OEFFHALTESTOGD.8726430,8726430,POINT (16.575070797745443 48.31413587772372),Helmahof Andreas-Reischek-Gasse,Helmahof Andreas-Reischek-Gasse,"521, 520",,3,https://anachb.vor.at?P=SQ&input=Helmahof%20Andreas-Reischek-Gasse&start=1,
OEFFHALTESTOGD.8726431,8726431,POINT (16.575223496320728 48.314088077153556),Helmahof Andreas-Reischek-Gasse,Helmahof Andreas-Reischek-Gasse,"521, 520",,3,https://anachb.vor.at?P=SQ&input=Helmahof%20Andreas-Reischek-Gasse&start=1,
OEFFHALTESTOGD.8726432,8726432,POINT (16.580254167509644 48.358582360599485),Großengersdorf Bockfließer Straße,Großengersdorf Bockfließer Straße,"530, 531",,3,https://anachb.vor.at?P=SQ&input=Großengersdorf%20Bockfließer%20Straße&start=1,
OEFFHALTESTOGD.8726433,8726433,POINT (16.581008764284537 48.35881505855108),Großengersdorf Bockfließer Straße,Großengersdorf Bockfließer Straße,"530, 531",,3,https://anachb.vor.at?P=SQ&input=Großengersdorf%20Bockfließer%20Straße&start=1,
