FID,OBJECTID,SHAPE,TEXT13ID,F_TYP,T_TEXT,T_LANG,O,P,O_UEREG,O_REGION,O_LOKAL,P_WLD,P_WAS,P_WIE,P_WGT,P_LW,P_PK,P_GPK,P_GST,P_SGR,P_AGR,P_RGR,P_URB,Q_MOB,Q_SPI,Q_GRI,Q_HUN,Q_BAB,Q_WC,Q_SPO,Q_TRB,UMFANG,FLAECHE,SE_ANNO_CAD_DATA
OEFFGRUENFLOGD.2430,2430,"POLYGON ((16.33751350988838 48.186862256896596, 16.337720856487906 48.18710947922615, 16.337874449026817 48.18729777222943, 16.33797102095439 48.18753440448848, 16.337463703389478 48.187195381317245, 16.337253755097635 48.186995509606234, 16.33715767614304 48.18684322493975, 16.336915703411506 48.18646727302452, 16.33705538300603 48.18654853544578, 16.337271538866638 48.186671903124015, 16.33751350988838 48.186862256896596))",Trendsportan*,L,Trendsportanlage U4/U6-L.,Trendsportanlage U4/U6-Linse,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,1,289.69871201,2106.76680802,
OEFFGRUENFLOGD.2431,2431,"POLYGON ((16.333864756441947 48.18154997769202, 16.3338381389745 48.18166773169187, 16.333767355963673 48.181874855821704, 16.33298301221979 48.181750056647, 16.33254839528386 48.18168287566867, 16.332653789690568 48.181375142571156, 16.332817765100042 48.18140015924352, 16.332798809645475 48.181316128765985, 16.333247696661704 48.181287755296964, 16.333522816200773 48.18127399126311, 16.3339293292027 48.18126388211848, 16.333864756441947 48.18154997769202))",Hermann-Leop*,L,Hermann-Leopoldi-Park,Hermann-Leopoldi-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,123,1,303.52460532,5052.6332912,
OEFFGRUENFLOGD.2432,2432,"POLYGON ((16.338587520569774 48.184792025062855, 16.338817341925843 48.18487239661303, 16.338727944152538 48.184993245036175, 16.338548138822897 48.18523710005933, 16.338128542885165 48.18506111121932, 16.338714321688403 48.18448653350686, 16.33902054278234 48.18459753644607, 16.33890126625299 48.18475885523987, 16.338680038624474 48.18467735950802, 16.338587520569774 48.184792025062855))",Park Haeberg*,L,Park Haebergasse,Parkanlage Haebergasse,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,257.8453174,2176.76464076,
OEFFGRUENFLOGD.2433,2433,"POLYGON ((16.340720736734582 48.18580612555867, 16.340253483884748 48.18579939957383, 16.33969714058854 48.18564656092837, 16.33983661665464 48.185290264218025, 16.340132899935476 48.185334375685485, 16.34018802672885 48.18517362812539, 16.340603426620355 48.18525792380425, 16.34066345767794 48.185530528177225, 16.34066229706133 48.18553034386291, 16.340720736734582 48.18580612555867))",Park Steinha*,L,Park Steinhagegasse,Parkanlage Steinhagegasse,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.31662344,3751.41622866,
OEFFGRUENFLOGD.2434,2434,"POLYGON ((16.379449244512323 48.173689878084225, 16.37940413422336 48.17370124816048, 16.379490784411754 48.17386241732186, 16.378587298534985 48.17404407939732, 16.378781357033386 48.1745512858806, 16.378158551834165 48.174633543841935, 16.378628831906735 48.17353462804899, 16.378650426162878 48.17353758511741, 16.378750153940594 48.17328488237075, 16.378791709921583 48.17329554639102, 16.379179062623543 48.17345362684616, 16.379449244512323 48.173689878084225))",Park-Reumann,L,Park-Reumannplatz,Parkanlage Reumannplatz,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,426.16383716,5712.71315816,
OEFFGRUENFLOGD.2435,2435,"POLYGON ((16.34117571892462 48.18139639888245, 16.340602061200084 48.182092415399005, 16.33885805390483 48.18149712911678, 16.339464887180313 48.18078805310183, 16.34117571892462 48.18139639888245))",Steinbauerpa*,L,Steinbauerpark,Steinbauerpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1234,1,468.91459171,12972.33901503,
OEFFGRUENFLOGD.2436,2436,"POLYGON ((16.38486383997381 48.17626342404666, 16.384214200174064 48.17635419240688, 16.38405349804655 48.175884081990596, 16.38468604009636 48.17578938722818, 16.38486383997381 48.17626342404666))",Mundypark,L,Mundypark,Mundypark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,124,1,205.53158819,2632.56919838,
OEFFGRUENFLOGD.2437,2437,"POLYGON ((16.328403259842386 48.18235182667352, 16.32841805037183 48.182364193331054, 16.328290021332528 48.18241589575853, 16.32729834593761 48.182696300484864, 16.327177181039325 48.18270303610695, 16.32705307006174 48.182638668297564, 16.327033716938494 48.18257290387932, 16.327069503435187 48.182482974507046, 16.327088943678277 48.18150917955907, 16.3272545766548 48.181500199135854, 16.32743842798283 48.18214997309839, 16.32823628596115 48.18205335302159, 16.32891917551846 48.181976392994095, 16.328403259842386 48.18235182667352))",Theresienbad*,L,Theresienbadpark,Theresienbadpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,494.14118778,7149.58347546,
OEFFGRUENFLOGD.2438,2438,"POLYGON ((16.331603873826808 48.182003507892915, 16.3315129033749 48.18228566655143, 16.331394531347954 48.182652697505056, 16.33118877080915 48.18262655199634, 16.33114369467862 48.18262149139566, 16.331206757540276 48.18240762456898, 16.330880333325222 48.182374728444145, 16.330907888628282 48.182228871379685, 16.330997226209384 48.1819009034696, 16.331603873826808 48.182003507892915))",Anton-Krutis*,L,Anton-Krutisch-Park,Anton-Krutisch-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,241.55486696,2799.39475842,
OEFFGRUENFLOGD.2439,2439,"POLYGON ((16.376079600573494 48.17907832533035, 16.37511533102094 48.17907416042875, 16.375112357539976 48.178806331563436, 16.37591681847177 48.17880802312497, 16.375910849052932 48.178566332312705, 16.375109699918916 48.178566607301704, 16.37510652437303 48.17828051144428, 16.37607028812742 48.178173947522176, 16.376441005734602 48.1781516153997, 16.376370271344673 48.17833291035521, 16.376079600573494 48.17907832533035))",Keplerplatz,L,Keplerplatz,Keplerplatz,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2,0,486.41269571,6561.01110744,
OEFFGRUENFLOGD.2440,2440,"POLYGON ((16.368782623323533 48.17829147914999, 16.368801276969585 48.17840221190121, 16.368528870269135 48.17841820089313, 16.368415268081016 48.1776595276411, 16.3692495950289 48.1776064545326, 16.369367043857945 48.17834358438346, 16.369097185156544 48.17835025340648, 16.369088384764208 48.17827340523898, 16.368782623323533 48.17829147914999))",Erlachplatz,L,Erlachplatz,Erlachplatz,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,313.74777895,4974.4891602,
OEFFGRUENFLOGD.2441,2441,"POLYGON ((16.378095628089312 48.1739118394425, 16.378156026310766 48.173930085286884, 16.37803469114548 48.17422184758714, 16.377784331855455 48.17421800420936, 16.377276211187024 48.17319155353213, 16.377829608287108 48.17317870746275, 16.378225178401607 48.17319514384423, 16.378451483199235 48.17322007347449, 16.37829978179539 48.17358463580573, 16.37822353625602 48.17357004980051, 16.378095628089312 48.1739118394425))",Park Reumann,L,Reumannplatz,Reumannplatz,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,352.33271598,5912.47224894,
OEFFGRUENFLOGD.2442,2442,"POLYGON ((16.37843327457795 48.16678654313672, 16.37730560866123 48.16706405762676, 16.377109396674783 48.16667348392085, 16.378021211478583 48.16643567637259, 16.37843327457795 48.16678654313672))",Hebbelpark,L,Hebbelpark,Hebbelpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,257.60710782,3775.02135868,
OEFFGRUENFLOGD.2443,2443,"POLYGON ((16.368910753198335 48.171109786579066, 16.36834196495752 48.171200442184144, 16.368164434233446 48.1706701715999, 16.36873523395001 48.17058429439919, 16.368910753198335 48.171109786579066))",Paltramplatz,L,Paltramplatz,Paltramplatz,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,123,1,207.30304268,2616.52073203,
OEFFGRUENFLOGD.2444,2444,"POLYGON ((16.38275933475216 48.14693533471271, 16.382658504477995 48.146818469379156, 16.382661532933437 48.14665163392931, 16.38266153796187 48.1466512508138, 16.382665160543905 48.14645195839146, 16.383438631468007 48.14626979632155, 16.3837214075822 48.14630960953704, 16.386287597913554 48.14568620361172, 16.38637377162854 48.14566526734443, 16.38929342066808 48.14495590244804, 16.389352448975472 48.14494155959358, 16.39201595392303 48.14429434611591, 16.3920534783979 48.14436952423173, 16.392053537509973 48.144369511612325, 16.39208381146837 48.14443020148219, 16.39218200014757 48.14462688151834, 16.392188449729392 48.14474716345003, 16.392038236159884 48.145015910857765, 16.391830454526662 48.14498594015656, 16.39176767210939 48.14495786661599, 16.38897814630438 48.145647451115366, 16.388077059780002 48.14584515246664, 16.38393840226862 48.14685447847291, 16.38365565958743 48.147001018099594, 16.383491751770823 48.14689597787946, 16.38332869597909 48.146842927188274, 16.3829206240268 48.14683441309531, 16.38284114199016 48.14683176188347, 16.38275933475216 48.14693533471271))",Ada-Christen*,L,Park Ada-Christen-G.,Parkanlage Ada-Christen-Gasse,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626.63687401,46756.54068674,
OEFFGRUENFLOGD.2445,2445,"POLYGON ((16.368875464860807 48.17522616718436, 16.36804468915542 48.175285138868716, 16.36793264134762 48.17456458749365, 16.368765558089457 48.17450336769447, 16.368875464860807 48.17522616718436))",Laubepark,L,Laubepark,Laubepark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,123,1,285.79435625,5019.790311,
OEFFGRUENFLOGD.2446,2446,"POLYGON ((16.36149261201432 48.17482587260637, 16.360465533793352 48.17489466868983, 16.360284569315212 48.17435089716406, 16.36141811778478 48.17426971355485, 16.36149261201432 48.17482587260637))",Barankapark-*,L,Barankapark-Hellerwiese,Barankapark-Hellerwiese,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,1,285.59236379,4992.70161599,
OEFFGRUENFLOGD.2447,2447,"POLYGON ((16.361013529926968 48.177038030171325, 16.361052925017347 48.17731259648549, 16.35961481124735 48.17691410643842, 16.359527803032275 48.17688911227866, 16.359967003806496 48.17670747099195, 16.360208470964167 48.176647840379246, 16.36095040200399 48.17659793784612, 16.361013529926968 48.177038030171325))",Alois-Greb-P*,L,Alois-Greb-Park,Alois-Greb-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,315.64547167,5005.22135275,
OEFFGRUENFLOGD.2539,2539,"POLYGON ((16.410944277736554 48.25199117376776, 16.410864456189884 48.25200133218513, 16.41068830699976 48.25175732691305, 16.410804255872538 48.25167069291561, 16.410951998338504 48.25140979659442, 16.410950056443358 48.25109250834612, 16.41176074685456 48.25085956307693, 16.41194398112415 48.250839768956425, 16.412388742926208 48.25138074827242, 16.410894710084236 48.251923002303165, 16.410944277736554 48.25199117376776))",Freiligrathp*,L,Freiligrathpark,Freiligrathpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,0,398.02829298,8230.65212051,
OEFFGRUENFLOGD.2540,2540,"POLYGON ((16.410944277736554 48.25199117376776, 16.410946790127475 48.25199463088104, 16.410962146381745 48.2519778936953, 16.411282512885677 48.251855166018274, 16.411339717349975 48.25183428255042, 16.411351518526782 48.251852446299196, 16.411754398910258 48.25233724666659, 16.41131394867485 48.252498287609185, 16.41027667687719 48.25287779652499, 16.410056158375273 48.25255081436659, 16.410745789700595 48.25233790627487, 16.411041559683426 48.25224665854176, 16.410864456189884 48.25200133218513, 16.410944277736554 48.25199117376776))",Freiligrathp*,L,Freiligrathpark,Freiligrathpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.66501603,5648.73301799,
OEFFGRUENFLOGD.2541,2541,"POLYGON ((16.43953793854199 48.25721655844563, 16.43917794230046 48.25771824724598, 16.437430496077248 48.25533775313947, 16.438001131700993 48.25515429560673, 16.43953793854199 48.25721655844563))",Eipeldauer S*,L,Eipeldauer Straße,Eipeldauer Straße,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,659.82567734,13179.78961815,
OEFFGRUENFLOGD.2542,2542,"MULTIPOLYGON (((16.39081046726928 48.25020651876528, 16.39081757095827 48.250289139592155, 16.390398955673348 48.2507072363853, 16.38965426821865 48.251436589928794, 16.38956958269826 48.251556912212834, 16.389012086440573 48.25234996951957, 16.386927355742984 48.25458991277706, 16.38665752932131 48.25477129955396, 16.386400819810326 48.2550057950188, 16.385424343205116 48.25592126668069, 16.385257505431657 48.256077873932036, 16.384908856437413 48.255847855839505, 16.38448644616007 48.25561501336374, 16.384935445327876 48.25512165596781, 16.385730755126378 48.25436842231834, 16.386523891462364 48.25363070162596, 16.38773692684395 48.252220187474116, 16.39003245198578 48.24985591427769, 16.39081046726928 48.25020651876528)), ((16.38421847516545 48.25650632975445, 16.38381278690699 48.256346868729025, 16.383989785398576 48.256138402422245, 16.384431670418188 48.2556869048041, 16.38495105106534 48.25596390468082, 16.385190353693265 48.25614085436282, 16.38497745669751 48.25634047959285, 16.384699477406457 48.256463690612904, 16.384411718132444 48.25649528785194, 16.384251035063034 48.256471186358645, 16.38421847516545 48.25650632975445)))",Neue Donau,U,Neue Donau /,Neue Donau,100,1000100000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1972.43519132,67196.98706834,
OEFFGRUENFLOGD.2543,2543,"POLYGON ((16.407109720772993 48.25565529342899, 16.406797557505048 48.25519768029018, 16.40811948314829 48.25504791109251, 16.407109720772993 48.25565529342899))",Joseph-Samue*,L,Joseph-Samuel-Bloch-Park,Joseph-Samuel-Bloch-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,24,0,256.39614609,2690.51709199,
OEFFGRUENFLOGD.2544,2544,"POLYGON ((16.44683873784603 48.25475829284284, 16.44609751851687 48.254995635674575, 16.445906791687317 48.25473220764754, 16.44557862086846 48.254294106792926, 16.445481393545755 48.25423124761831, 16.445476933508026 48.25423063943213, 16.445477213089934 48.254231026768956, 16.445473455460064 48.25423016520792, 16.445333753003954 48.25421110857294, 16.44529053080021 48.254213487849945, 16.445168535128513 48.25422338188592, 16.445078540007934 48.25423720961651, 16.445014991217775 48.254269236748605, 16.44483084182642 48.25430304531928, 16.444204034931918 48.25439392735793, 16.443940067614516 48.254418930653095, 16.44370372223069 48.25444250995711, 16.44369709387225 48.25442960925687, 16.443450820715434 48.25450650756621, 16.443422413386205 48.25450986154437, 16.443389270004378 48.254502338278606, 16.44336526730223 48.25448110997293, 16.44331645474845 48.2544158493814, 16.443255776029982 48.25435398663562, 16.443276758308706 48.254341826378706, 16.44331832881284 48.25432227256705, 16.443809452251635 48.254296622783514, 16.444264610902575 48.25425528660268, 16.444801493050473 48.25417986752465, 16.445347195391737 48.25405070554287, 16.445349237548335 48.25405353822899, 16.4454798747184 48.25402496968561, 16.4461797804316 48.25381464968887, 16.446226230039997 48.25392505133654, 16.44629445449781 48.25403458943501, 16.44683873784603 48.25475829284284))",Eipeldauer P*,L,EipeldauerStraße/Panethg.,Eipeldauer Straße / Panethgasse,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703.04564951,9613.81841831,
OEFFGRUENFLOGD.2545,2545,"POLYGON ((16.400491043427436 48.255164136206076, 16.400645148652767 48.25537088572735, 16.400541436963223 48.25539958877316, 16.400170221521197 48.254998596926754, 16.399789794410708 48.25514504439275, 16.400084913513293 48.25557488566663, 16.399912933158998 48.255637654244424, 16.39945330820731 48.25498854896491, 16.399015820734967 48.254185141246516, 16.398772891427576 48.25361898894009, 16.398821638702035 48.2536074403721, 16.398924777552992 48.25358377711949, 16.398860621034686 48.25343823627352, 16.398245936514883 48.25211630211297, 16.39831652358957 48.252092094932486, 16.39835008304875 48.25208083536943, 16.398386870911455 48.25204905896716, 16.39859207293059 48.25210178205388, 16.39872897378576 48.25221412136745, 16.398960667071456 48.25241071908202, 16.398950188709144 48.25249925027107, 16.398948349731402 48.25264567076255, 16.398950061960726 48.25283508715282, 16.3989838911569 48.253033479070595, 16.399002688079577 48.25314391492662, 16.39911154696711 48.25340549892527, 16.399169520675983 48.253527154638014, 16.399242240279257 48.25367943543346, 16.399349233715366 48.25383844214634, 16.399456746965676 48.253998010537785, 16.40015264024976 48.25478268049979, 16.400491043427436 48.255164136206076))",Bodenstedtg,L,Park Bodenstedtg.,Park Bodenstedtgasse,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,922.59637882,13174.48286997,
OEFFGRUENFLOGD.2546,2546,"POLYGON ((16.472964173234732 48.246231100159896, 16.472291407530857 48.246505065259264, 16.471397658078036 48.24562929154962, 16.47202009956064 48.245386023524176, 16.472964173234732 48.246231100159896))",Jakob-Bindel*,L,Jakob-Bindel-Park,Jakob-Bindel-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,347.18344526,6564.45816979,
OEFFGRUENFLOGD.2547,2547,"POLYGON ((16.449041613616153 48.248591652778956, 16.447923680498327 48.24886928416022, 16.447663272870177 48.24893586773739, 16.447603597927653 48.24877589766549, 16.448156227852653 48.248622590568296, 16.448982892005795 48.248461591779055, 16.449041613616153 48.248591652778956))",Kagraner Pla*,L,Kagraner Platz,Kagraner Platz,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,251.1170668,1959.2822081,
OEFFGRUENFLOGD.2469,2469,"POLYGON ((16.3335535101103 48.15014247281698, 16.33237662505778 48.15035743695557, 16.332331600069054 48.15022028816859, 16.33287442938177 48.1501191301984, 16.332713588346234 48.14971892518292, 16.33307335635429 48.1496514855578, 16.33334379309991 48.14960315343113, 16.3335535101103 48.15014247281698))",Schubertpark,L,Schubertpark,Schubertpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,245,0,304.99416975,3663.20084153,
OEFFGRUENFLOGD.2470,2470,"MULTIPOLYGON (((16.379438628996592 48.15265551875937, 16.37912997405206 48.15272515277911, 16.378952656764145 48.15241741382178, 16.37928487038301 48.152341824170094, 16.379438628996592 48.15265551875937), (16.37901722793858 48.15242032330754, 16.379107820212774 48.15259071177596, 16.379279950207827 48.15254999761687, 16.379191910991565 48.15237960832475, 16.37901722793858 48.15242032330754)))",Rädda-Barnen*,L,Rädda-Barnen-Platz,Rädda-Barnen-Platz,1,100001,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,191.23172929,648.65353434,
OEFFGRUENFLOGD.2471,2471,"POLYGON ((16.400964019528956 48.15180169785831, 16.400446601879384 48.151917495698314, 16.399906828358134 48.151995925816934, 16.399328459875004 48.152056950199935, 16.398528645590584 48.15214141897947, 16.39834933193602 48.15190516158858, 16.398091306954605 48.15169789394299, 16.397865362338244 48.15145435480781, 16.397705136452483 48.15120656394422, 16.397619092853198 48.150953674424436, 16.397408417233404 48.15009830245338, 16.39732337196689 48.150005042654584, 16.39718347833294 48.14990309929546, 16.39701356067356 48.14985878527132, 16.39682673977836 48.14984876677253, 16.39645627441574 48.14977308134201, 16.39692450177724 48.14876165353982, 16.397058507822994 48.148450471975224, 16.3971013822578 48.148327634400104, 16.39724452052433 48.147888855697, 16.397372374125684 48.14736886399122, 16.397469896452073 48.146886266151, 16.39751552922786 48.146723238670425, 16.39750660901464 48.146649048929056, 16.39766701254738 48.14660545539632, 16.39793371932695 48.14653297202149, 16.39901625904772 48.146238757308204, 16.399149927879797 48.14621521156198, 16.39992209471096 48.14607918898879, 16.400415349266005 48.14593839392296, 16.400453184916127 48.14576063772937, 16.400467040068072 48.14569554652955, 16.39984631904193 48.14558516300105, 16.399586944068016 48.145628639862615, 16.399530066007312 48.14563817358292, 16.399497691887316 48.145489389614376, 16.399479928429137 48.1454077485656, 16.399348843058622 48.145443140119056, 16.399320339848188 48.14545083516993, 16.398616549543338 48.14564119076328, 16.39803663681991 48.14579803740773, 16.397972008707537 48.14581551649724, 16.397930474356844 48.14579651179134, 16.39766342686755 48.145674318815814, 16.397682072723214 48.145640021956424, 16.397754876715094 48.14561047416142, 16.397887292317677 48.14565761770079, 16.398044915425036 48.14565359823962, 16.398165280981164 48.14562121322541, 16.39838246328508 48.14551458199872, 16.398714938515898 48.14554503412325, 16.398921225100114 48.14544711960289, 16.399036280534798 48.145135945914134, 16.399271170230108 48.144848874779086, 16.400891695194293 48.14487720021371, 16.40104380007041 48.14478212282213, 16.40133191263284 48.14432189765502, 16.40130062509859 48.14425249810669, 16.40121333062473 48.144058630068564, 16.401032926078035 48.14367370746141, 16.401182189973156 48.1436483293841, 16.40103546777697 48.1433218439794, 16.40156821324937 48.14320828289092, 16.402163844496616 48.143098898327956, 16.40211415029188 48.142981452181985, 16.402679832561873 48.142856343909145, 16.403011747091785 48.14278823827628, 16.403303422929472 48.14272838858243, 16.403241842841528 48.142594649548876, 16.403557528058883 48.14252645289626, 16.403755616885327 48.14295688968453, 16.404955399595746 48.14270585506549, 16.406167493008592 48.14245222922244, 16.406167363327146 48.14245172657718, 16.406389910234893 48.14240474370754, 16.407223051062502 48.142228851981145, 16.407208587131674 48.14226175656004, 16.407211741409284 48.14226120601716, 16.407227349941767 48.14222521243632, 16.407172372946814 48.14204790975018, 16.407391889833587 48.14201742138939, 16.40743813336 48.14181476324996, 16.407430617402156 48.14168829989006, 16.407380432886537 48.14154275228842, 16.40784810409207 48.14144522125277, 16.40806650574408 48.14189531080997, 16.40812856179136 48.14203241945826, 16.408314703859105 48.14206855629999, 16.409376670954853 48.14181354294917, 16.409667710353713 48.14212582579154, 16.40969707247349 48.14215733113175, 16.40995073255988 48.14343416917319, 16.410033663561386 48.14385159552938, 16.4100369946398 48.143868364950734, 16.409987783405086 48.14394118641445, 16.40970194165873 48.14401977962133, 16.40876493690249 48.14420895444467, 16.408313427376765 48.14430029612345, 16.407826454095 48.144421448409986, 16.40765052012055 48.14446521330355, 16.407605109652536 48.14447650925859, 16.407556888965562 48.14448850392295, 16.407646987469064 48.14466145871265, 16.407778812357034 48.14491450850132, 16.40809300217426 48.14551761787309, 16.40807943916747 48.1455377506267, 16.408048118423494 48.14558424210344, 16.408035609419795 48.14560280936145, 16.40780458574323 48.14565665445741, 16.407798748820927 48.14565801518623, 16.40746493543351 48.14573581614909, 16.407411869680775 48.14574821486, 16.407202279539813 48.145961373001505, 16.407156008714193 48.14599389613627, 16.406950558881874 48.14613830215738, 16.406766249004175 48.14621630015351, 16.4065932818815 48.146289498376305, 16.406576792040187 48.14629647648429, 16.405865804602623 48.146521442008336, 16.40531131935866 48.14669688459476, 16.405938749111105 48.14758880662636, 16.406042257751526 48.147728989236334, 16.406088012999287 48.14779095559121, 16.406723180193893 48.148651144694604, 16.40674252638321 48.148677343686984, 16.40674973071675 48.14872905056452, 16.406626489872696 48.1488083390291, 16.40659630488423 48.148868150218654, 16.406629163247796 48.148917421265494, 16.40665121136696 48.14896272121915, 16.40715221147324 48.14999207615558, 16.407097384762174 48.150000580816055, 16.4066283277676 48.150073338434545, 16.406799726440177 48.150501255992836, 16.406545044992708 48.15068942842448, 16.40670707725973 48.15095153845179, 16.406642305563665 48.15095410805376, 16.406235224346997 48.15095379525031, 16.406242431653414 48.15141188539351, 16.406810928456046 48.15141266099914, 16.406841747243554 48.15173949060364, 16.406581939457592 48.15162470557772, 16.406225613810545 48.15168225573757, 16.405751304854828 48.15186269023495, 16.405255532252294 48.1519832747175, 16.4046719411098 48.15205557071489, 16.404387608571962 48.15199194457335, 16.40435198810138 48.15198690703224, 16.40342023033468 48.15189330819675, 16.403415827750848 48.15191916641652, 16.402145497925083 48.15180580180819, 16.401485589780904 48.15178903639451, 16.400964019528956 48.15180169785831))",Kurpark Ober*,R,Kurpark Oberlaa,Kurpark Oberlaa,10,1000110000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,23459,0,7652.38110264,658191.39422397,
