FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
,,POINT (16.320170548603812 48.27744139345166),,,38A,,,,
,,POINT (16.41070214954347 48.16596486902856),,,15A,,,,
,,POINT (16.50169208701759 48.22473783203633),,,"84A, N84",,,,
,,POINT (16.277608420864535 48.18100748002886),,,"54A, 54B",,,,
,,POINT (16.38516327092589 48.23461755718769),,,"37A, SV903",,,,
,,POINT (16.383159978531932 48.23365426283973),,,2,,,,
,,POINT (16.46090883812753 48.2625467777144),,,25A,,,,
,,POINT (16.340633861391098 48.144037317268776),,,"67A, 67B",,,,
,,POINT (16.33263890399667 48.14606331268115),,,65A,,,,
,,POINT (16.335257312684714 48.14911409625042),,,303,,,,
,,POINT (16.353803137654822 48.17295057103695),,,1,,,,
,,POINT (16.452832924324042 48.15160721174968),,,"11, 71, 71A, N71",,,,
,,POINT (16.376323678962503 48.138264722131794),,,16A,,,,
,,POINT (16.45745019903166 48.14977321679841),,,"217, 218, 272, 71, 71A, N71",,,,
,,POINT (16.328210339064718 48.227586526256154),,,"40, 42A, 9",,,,
,,POINT (16.484660210916797 48.25425150255797),,,85A,,,,
,,POINT (16.336973108007175 48.15130158460748),,,303,,,,
,,POINT (16.53648376318 48.25885084811289),,,89A,,,,
,,POINT (16.286600466781277 48.17384320853911),,,"10, 49, 56A, 56B, 60, N60",,,,
,,POINT (16.334750003776026 48.224881535555305),,,"40, 41, 42, 42E, 9",,,,
,,POINT (16.393122202754505 48.214209849500946),,,80A,,,,
,,POINT (16.331713689791183 48.204284335066895),,,48A,,,,
,,POINT (16.37431169142436 48.283604830634644),,,34A,,,,
,,POINT (16.357028067326667 48.20557751340493),,,"13A, 48A, N71",,,,
,,POINT (16.377527588934715 48.221194825744135),,,"5A, 5B",,,,
,,POINT (16.209574790918076 48.2244088602162),,,450,,,,
,,POINT (16.39570945518375 48.2610458245183),,,"26, 850, N20",,,,
,,POINT (16.307333402555876 48.1280966138394),,,"207, 260, 268, 269, 270, 61B, N64",,,,
,,POINT (16.288513966145196 48.25110543924609),,,"43A, 43B",,,,
,,POINT (16.3073425626078 48.24340656396136),,,41A,,,,
,,POINT (16.32217357787725 48.16258564008964),,,"16A, N65",,,,
,,POINT (16.457746692617192 48.21867498845104),,,"92A, 96A",,,,
,,POINT (16.45698317171503 48.2000631776486),,,92B,,,,
,,POINT (16.331030912088618 48.146141212755744),,,65A,,,,
,,POINT (16.3088516389556 48.15961356293315),,,"62A, N65",,,,
,,POINT (16.331830493105183 48.206936522963176),,,48A,,,,
,,POINT (16.34542185441993 48.155155160742),,,"16A, N65",,,,
,,POINT (16.519110387305695 48.21440127105655),,,"26A, 88A, 88B, 98A, N26",,,,
,,POINT (16.446041735471777 48.20804994597108),,,92B,,,,
,,POINT (16.453587432825184 48.16047636888746),,,"73A, N71",,,,
,,POINT (16.360261985999582 48.15837313626556),,,"11, N65",,,,
,,POINT (16.222326427903397 48.20734968886515),,,"50B, N49",,,,
,,POINT (16.523799555462176 48.20808579779071),,,88B,,,,
,,POINT (16.409965663180028 48.24441159504124),,,20A,,,,
,,POINT (16.396562747307716 48.1860684820571),,,18,,,,
,,POINT (16.454216352979973 48.1770898890578),,,"76A, 76B",,,,
,,POINT (16.427006462394452 48.16045838545396),,,69A,,,,
,,POINT (16.48906188552909 48.25136251340751),,,"24A, 85A, N24",,,,
,,POINT (16.489708685684448 48.25355170268001),,,85A,,,,
,,POINT (16.360845930815376 48.19241067425432),,,13A,,,,
,,POINT (16.360666231601886 48.19281787197607),,,"59A, N62, N71",,,,
,,POINT (16.386160272907155 48.16791207472197),,,"68A, 68B, N68",,,,
,,POINT (16.48077047381153 48.213754797323595),,,"92A, 93A, N91",,,,
,,POINT (16.26572380689562 48.200632094153015),,,47B,,,,
,,POINT (16.263936116481503 48.20088959393163),,,"47B, N49",,,,
,,POINT (16.399136173665177 48.136891792693),,,"226, 227, 266",,,,
,,POINT (16.458052209391056 48.231631726890505),,,"86A, 87A, 95A",,,,
,,POINT (16.339744472647 48.149060093635455),,,"66A, 67B, N66",,,,
,,POINT (16.504782270728377 48.22381013453467),,,"84A, N84",,,,
,,POINT (16.480033710442246 48.164976230579626),,,76A,,,,
,,POINT (16.479557609992362 48.16305884021087),,,76A,,,,
,,POINT (16.522937156630352 48.20600840873281),,,88B,,,,
,,POINT (16.455321197117456 48.14098016058111),,,71B,,,,
,,POINT (16.461214074669556 48.14518213697161),,,71B,,,,
,,POINT (16.4684186739225 48.2428740669224),,,"26, 26E, 86A",,,,
,,POINT (16.472110761189757 48.246481346666855),,,86A,,,,
,,POINT (16.474796751327528 48.24893403330703),,,86A,,,,
,,POINT (16.362085501864417 48.17643104909503),,,"1, 6, N6",,,,
,,POINT (16.423354643151388 48.131376195243305),,,"266, 70A",,,,
,,POINT (16.260091287048397 48.16692965835701),,,"56B, N62",,,,
,,POINT (16.26182043702046 48.133546743104716),,,"206, 249, 253, 255, 259, 60A, N60, N61",,,,
,,POINT (16.258496649719405 48.13218575199007),,,"206, 250, 253, 255, 257, 259",,,,
,,POINT (16.26012724856204 48.13918189079295),,,"250, 60A, N60, N61",,,,
,,POINT (16.333914628966372 48.24079815941684),,,"35A, N35",,,,
,,POINT (16.38627716884256 48.23763914204524),,,37A,,,,
,,POINT (16.395826160452728 48.192686051109305),,,77A,,,,
,,POINT (16.267933509171847 48.13879828780332),,,"250, 253, 259, 60, N60",,,,
,,POINT (16.274275654858023 48.19363832224099),,,47A,,,,
,,POINT (16.42454523996343 48.27964141784427),,,36B,,,,
,,POINT (16.39885344504766 48.19274594892134),,,74A,,,,
,,POINT (16.455977007731452 48.15050441424988),,,"71A, N71",,,,
,,POINT (16.46678379091412 48.24932283688188),,,87A,,,,
,,POINT (16.46121421170682 48.24390906598294),,,87A,,,,
,,POINT (16.36576868919796 48.251912886515015),,,"38A, 5B",,,,
,,POINT (16.36964046952657 48.251775385315995),,,5B,,,,
,,POINT (16.38165089177079 48.237710944668784),,,5A,,,,
,,POINT (16.38422898376913 48.24089982791555),,,"11A, 11B, 5A, N8, SV900, SV903",,,,
,,POINT (16.238958357497218 48.137977043647844),,,"250, 253, N61",,,,
,,POINT (16.28113880900696 48.18428376191258),,,54A,,,,
,,POINT (16.35809706388489 48.206547307937896),,,46,,,,
,,POINT (16.37685386155143 48.19865613374733),,,71,,,,
,,POINT (16.265598035822258 48.22108719616245),,,52B,,,,
,,POINT (16.422124175195247 48.23526370078931),,,VAL 3,,,,
,,POINT (16.31176212797019 48.16198044998566),,,"62A, N65",,,,
,,POINT (16.29613165102417 48.26661925981964),,,43A,,,,
,,POINT (16.317987517282344 48.17610757825003),,,"63A, 8A",,,,
,,POINT (16.396185549927058 48.25913803386527),,,34A,,,,
,,POINT (16.4065069508025 48.15171513928867),,,68A,,,,
,,POINT (16.405509857664484 48.15278783509347),,,68A,,,,
,,POINT (16.40341676707463 48.15264403744233),,,68A,,,,
,,POINT (16.28810523397436 48.236891323799135),,,"43A, 445",,,,
,,POINT (16.46807735856998 48.22965102976983),,,95B,,,,
,,POINT (16.297824652058534 48.129157928202936),,,"260, 269",,,,
,,POINT (16.29866914783193 48.129229826860815),,,"207, 260, 269, 61B",,,,
,,POINT (16.3520154875154 48.20223673219664),,,"49, N49",,,,
,,POINT (16.361263478256507 48.145937386524665),,,"120, 17A, 200, 210, 66A, 67A, 67B, N66, N67",,,,
,,POINT (16.427078429295882 48.20854085587243),,,"77A, 79A, 79B, N81",,,,
,,POINT (16.436995771166284 48.20148818320949),,,"77A, 79A, 79B",,,,
,,POINT (16.39597890130329 48.2229544061153),,,82A,,,,
,,POINT (16.399078084598667 48.22220030789588),,,82A,,,,
,,POINT (16.29358932133842 48.16560544391954),,,"58A, 58B",,,,
,,POINT (16.269236118979318 48.15051653075073),,,60A,,,,
,,POINT (16.357764734448832 48.18466101293155),,,"14A, N62",,,,
,,POINT (16.272775454359433 48.18767365132423),,,"53A, 54A, 54B, N54",,,,
,,POINT (16.294905459600074 48.26390438818664),,,415,,,,
,,POINT (16.429413966002233 48.17151273100655),,,69A,,,,
,,POINT (16.32457209308764 48.18145064912096),,,63A,,,,
,,POINT (16.533627039215396 48.23053658508068),,,"99A, 99B",,,,
,,POINT (16.30205138570296 48.16894262240876),,,"58B, 62, N62",,,,
,,POINT (16.464789519905587 48.26260057511921),,,"25A, 27A, 28A",,,,
,,POINT (16.49482903342352 48.2338874928296),,,97A,,,,
,,POINT (16.435747162290888 48.262660392177956),,,"27A, 31A",,,,
,,POINT (16.291729796450973 48.14144785981862),,,"60A, 62A, N65",,,,
,,POINT (16.34440693154979 48.27887027139143),,,38A,,,,
,,POINT (16.36700837640023 48.24662501121368),,,"11A, 5B",,,,
,,POINT (16.30334496907494 48.16213625393973),,,63A,,,,
,,POINT (16.305662726277518 48.21075592070563),,,"10, 33, 44, 46, 48A, N46",,,,
,,POINT (16.319640465291705 48.21649638468713),,,"10A, 2",,,,
,,POINT (16.33320480875919 48.151601285945475),,,"66A, 67B, N66",,,,
,,POINT (16.25714016117426 48.13406824517427),,,"250, 253, 257, 60A, N60, N61",,,,
,,POINT (16.32069142391382 48.190093110229135),,,"18, 5, 52, 60, 9",,,,
,,POINT (16.351638145351266 48.170680083425175),,,1,,,,
,,POINT (16.389897400423987 48.27339976937243),,,"26, N20",,,,
,,POINT (16.24864691602799 48.21895651738316),,,52A,,,,
,,POINT (16.440768680800712 48.221757384591136),,,"93A, N90",,,,
,,POINT (16.27986327495028 48.22723945855528),,,44A,,,,
,,POINT (16.261870050489094 48.21801081376851),,,52B,,,,
,,POINT (16.440831577817377 48.21963269443216),,,"93A, N90",,,,
,,POINT (16.39426301673238 48.15633562554487),,,"15A, 68A, 68B, N68",,,,
,,POINT (16.485688625183954 48.21753172408118),,,"26A, 550, 552, 92A, 97A, N26, N84, N91",,,,
,,POINT (16.350438885490995 48.17065007914912),,,"1155, 1158, 209, 303, 309, 7941, N62",,,,
,,POINT (16.353668406850936 48.2220567369852),,,"33, 37, 38, 40, 41, 42, 5, N41",,,,
,,POINT (16.451988532480062 48.22692815305727),,,"86A, 87A, 95A, 96A",,,,
,,POINT (16.456197172381373 48.264735427687555),,,520,,,,
,,POINT (16.447604855164133 48.22756845198652),,,"94A, N90",,,,
,,POINT (16.451216037668786 48.22754455001513),,,"94A, N90",,,,
,,POINT (16.416370475116544 48.204212382930024),,,77A,,,,
,,POINT (16.327734294203015 48.26566244533824),,,38A,,,,
,,POINT (16.363406050196534 48.143605705308204),,,16A,,,,
,,POINT (16.280851328438175 48.197572399177574),,,"47A, 49, N49",,,,
,,POINT (16.39931146720202 48.1379409100607),,,"17A, 266, 70A, N17",,,,
,,POINT (16.355923174702554 48.20705020712059),,,"46, N46",,,,
,,POINT (16.469820034451008 48.21870498080364),,,"25, 95A, N26",,,,
,,POINT (16.302563523954944 48.19816518241561),,,"49, 51A, N49",,,,
,,POINT (16.380743582316896 48.2279993921246),,,"1, 2, 5, O",,,,
,,POINT (16.3766698313848 48.296730252026826),,,850,,,,
,,POINT (16.313877467467403 48.126663624583756),,,"207, 266, 268, 61B",,,,
,,POINT (16.469020486022917 48.18070786271759),,,79A,,,,
,,POINT (16.399392461342842 48.206110284507794),,,"1, 4A, 80A, N29",,,,
,,POINT (16.52634174351521 48.208193595891295),,,88B,,,,
,,POINT (16.516029099130776 48.21156388641643),,,98A,,,,
,,POINT (16.517142980672535 48.20227253046846),,,88B,,,,
,,POINT (16.516226799960943 48.213682976592445),,,98A,,,,
,,POINT (16.442924457124317 48.140344770877384),,,71B,,,,
,,POINT (16.314618868983516 48.20130266012287),,,12A,,,,
,,POINT (16.361384897092023 48.170506277564655),,,65A,,,,
,,POINT (16.35693821869147 48.17054228016818),,,65A,,,,
,,POINT (16.459462548037756 48.26475946779858),,,25A,,,,
,,POINT (16.329144461755597 48.17584997227008),,,9A,,,,
,,POINT (16.32347620833647 48.18864981499122),,,57A,,,,
,,POINT (16.29175208428321 48.1303391286306),,,"207, 61B",,,,
,,POINT (16.392412502253148 48.139493607043825),,,"17A, N17",,,,
,,POINT (16.352788001542287 48.143186113323104),,,"17A, N67",,,,
,,POINT (16.52795874613605 48.21565825974392),,,"98A, 99A, 99B",,,,
,,POINT (16.33862173310049 48.18858990580399),,,"N6, N60",,,,
,,POINT (16.364816379507914 48.169949078379716),,,"11, 65A, N65, O",,,,
,,POINT (16.291622014784416 48.15396860025609),,,58A,,,,
,,POINT (16.305123759061544 48.23313971458801),,,42A,,,,
,,POINT (16.327024555492873 48.235281790567136),,,"10A, 41, N41",,,,
,,POINT (16.421769428285717 48.261649805629695),,,"28A, 29A, 29B, N30",,,,
,,POINT (16.46759222773373 48.2059605427346),,,95A,,,,
,,POINT (16.248880510974104 48.216394729468234),,,"43B, 52A, 52B",,,,
,,POINT (16.51549909279056 48.20592461387059),,,"88B, 98A",,,,
,,POINT (16.293984678202776 48.20739754429239),,,"48A, N46",,,,
,,POINT (16.401233980442743 48.226090388068066),,,11B,,,,
,,POINT (16.38055480776538 48.173124253262806),,,"68A, 68B, N68",,,,
,,POINT (16.224378800747512 48.125182619381725),,,"249, 255",,,,
,,POINT (16.371140632373695 48.22972878980682),,,"1, 2, 33, 5, 5B, D, N31",,,,
,,POINT (16.440517069518293 48.14035077295116),,,71B,,,,
,,POINT (16.27710530460626 48.16730704616687),,,"56A, 56B, N62",,,,
,,POINT (16.312130397027808 48.14087835011004),,,61A,,,,
,,POINT (16.312256192629942 48.13861246057298),,,61A,,,,
,,POINT (16.315301468402843 48.13197589086136),,,61A,,,,
,,POINT (16.31634346861843 48.13514137488419),,,61A,,,,
,,POINT (16.31539126570605 48.12988940061709),,,61A,,,,
,,POINT (16.39929788584594 48.14274856440038),,,"17A, 226, 227, 266, 70A",,,,
,,POINT (16.311645447786454 48.24786933964595),,,"35A, N35",,,,
,,POINT (16.390984284342384 48.19350644956668),,,"71, 77A, N71",,,,
,,POINT (16.319451704670776 48.17215379655703),,,N62,,,,
,,POINT (16.30886059684071 48.12995530453077),,,N64,,,,
,,POINT (16.397146662268742 48.19897351977978),,,77A,,,,
,,POINT (16.28156991704128 48.191560327013086),,,"47A, N54",,,,
,,POINT (16.302994669175174 48.161129558986254),,,63A,,,,
,,POINT (16.234543360839574 48.20199130670954),,,50B,,,,
,,POINT (16.3601452332878 48.191895576600245),,,13A,,,,
,,POINT (16.345314122390782 48.20424242692649),,,48A,,,,
,,POINT (16.34531412452253 48.205739119952696),,,48A,,,,
,,POINT (16.34540391953645 48.201841538696044),,,"49, N49",,,,
,,POINT (16.47655733542812 48.17053620631863),,,"73A, 76A, 76B, 79A",,,,
,,POINT (16.458088041537668 48.182642559861804),,,79B,,,,
,,POINT (16.468984645839484 48.224103455535015),,,26A,,,,
,,POINT (16.389717517916225 48.1405126030497),,,"17A, N17",,,,
,,POINT (16.460289026973406 48.251571929763784),,,"24A, N24",,,,
,,POINT (16.31864315151214 48.13126839167897),,,61A,,,,
,,POINT (16.494379758008556 48.17806025914995),,,92B,,,,
,,POINT (16.302271315607136 48.12246615614539),,,"268, 270",,,,
,,POINT (16.26743949400291 48.19703351018067),,,47B,,,,
,,POINT (16.2688588894627 48.19927299817957),,,"47B, 49, N49",,,,
,,POINT (16.262453928594546 48.205116574533974),,,47B,,,,
,,POINT (16.26084593801314 48.2062480705211),,,47B,,,,
,,POINT (16.261438839141466 48.20871455836423),,,47B,,,,
,,POINT (16.26023513843217 48.20370358234219),,,47B,,,,
,,POINT (16.480150627351247 48.2502559240436),,,85A,,,,
,,POINT (16.40237486692036 48.22046461411906),,,82A,,,,
,,POINT (16.384709695492752 48.298206437336844),,,850,,,,
,,POINT (16.40116216979585 48.2182441253679),,,82A,,,,
,,POINT (16.400461475872177 48.22093151335519),,,82A,,,,
,,POINT (16.295996788646537 48.150624413932974),,,"58A, 58B, 64A",,,,
,,POINT (16.295323123022904 48.172333510586505),,,"56A, 56B",,,,
,,POINT (16.390553061391376 48.17564623526994),,,"11, 6, D, N6",,,,
,,POINT (16.48299825226656 48.20626593229632),,,93A,,,,
,,POINT (16.38288140451166 48.17914452332427),,,D,,,,
,,POINT (16.301036295417923 48.172884704088),,,8A,,,,
,,POINT (16.365166872296292 48.23757935575177),,,"37A, 5B, N8",,,,
,,POINT (16.522568893236706 48.23070409156948),,,"99A, 99B",,,,
,,POINT (16.29363419351712 48.1453260407053),,,"66A, N66",,,,
,,POINT (16.239115865707728 48.220901713642924),,,52A,,,,
,,POINT (16.35157536981787 48.18787720083164),,,12A,,,,
,,POINT (16.360711064675865 48.14460070175533),,,"16A, 17A, 66A, 67A, N66, N67",,,,
,,POINT (16.301207058170434 48.218405787122755),,,"46A, 46B",,,,
,,POINT (16.327222132170643 48.21900426765547),,,"2, 42, 42E, 43, 9, N43",,,,
,,POINT (16.2610795325156 48.20238048835867),,,47B,,,,
,,POINT (16.321571660700446 48.148418808136064),,,"64A, N64",,,,
,,POINT (16.265867447103744 48.15882259309704),,,56A,,,,
,,POINT (16.317116086283484 48.150624400915),,,"60A, 64B, 67B, N64, N66, N8",,,,
,,POINT (16.45758499331066 48.21767549295615),,,"92A, 96A",,,,
,,POINT (16.252406237295414 48.203967115680975),,,"450, 451, 49A, 50A, 50B, N49",,,,
,,POINT (16.53682502305979 48.23051268306502),,,"99A, 99B",,,,
,,POINT (16.267951578728997 48.187871253744134),,,"53A, 54A, 54B, N54",,,,
,,POINT (16.274221729033048 48.17515510995312),,,62,,,,
,,POINT (16.273260537223926 48.177497299623774),,,"54A, 54B",,,,
,,POINT (16.36893080913773 48.277752261745746),,,34A,,,,
,,POINT (16.36982910585589 48.27790776042218),,,34A,,,,
,,POINT (16.478982780491886 48.2125876047712),,,92A,,,,
,,POINT (16.434974697655107 48.28583448206267),,,32A,,,,
,,POINT (16.401669776941212 48.28200269802674),,,"30A, 32A, 501, 502",,,,
,,POINT (16.509875665838067 48.16602470692954),,,92B,,,,
,,POINT (16.50276110039229 48.23857836589601),,,95A,,,,
,,POINT (16.50191670704998 48.24027155845256),,,95A,,,,
,,POINT (16.476943644065322 48.250997722918065),,,86A,,,,
,,POINT (16.359175047589215 48.199284841789705),,,57A,,,,
,,POINT (16.37679096323772 48.200194926998925),,,4A,,,,
,,POINT (16.511537613361753 48.20624791493653),,,98A,,,,
,,POINT (16.31227435396833 48.25361161197319),,,39A,,,,
,,POINT (16.344640376516846 48.1688047965757),,,7B,,,,
,,POINT (16.25798938664944 48.230500856376445),,,43B,,,,
,,POINT (16.269002642764256 48.23751951602917),,,43B,,,,
,,POINT (16.445421858829768 48.149971023826716),,,ZF,,,,
,,POINT (16.24338284983333 48.224408794651616),,,52A,,,,
,,POINT (16.23038420071331 48.21573034394515),,,49A,,,,
,,POINT (16.429449838867395 48.1517630249303),,,ZF,,,,
,,POINT (16.442151974085867 48.149479627842304),,,ZF,,,,
,,POINT (16.440472079705863 48.14823293519203),,,ZF,,,,
,,POINT (16.442870566718852 48.14680644042632),,,ZF,,,,
,,POINT (16.448044839104643 48.14487644611207),,,ZF,,,,
,,POINT (16.45115302361326 48.145026243384194),,,ZF,,,,
,,POINT (16.450892522623914 48.14312015265846),,,ZF,,,,
,,POINT (16.44801793496573 48.14217305903807),,,ZF,,,,
,,POINT (16.445870948546865 48.144061251600775),,,ZF,,,,
,,POINT (16.44254716166918 48.14261066041007),,,ZF,,,,
,,POINT (16.426368821685656 48.27292744952445),,,"30A, N30",,,,
,,POINT (16.42099693753626 48.264879091144316),,,"28A, 29B, N30",,,,
,,POINT (16.419856047263146 48.26782707783843),,,"28A, 29B, N30",,,,
,,POINT (16.378623423340628 48.177982431581675),,,14A,,,,
,,POINT (16.368104414413697 48.27858325843099),,,34A,,,,
,,POINT (16.30798931804773 48.21317430735882),,,"45A, 46A, 46B, N46",,,,
,,POINT (16.285872882005485 48.181624372394495),,,"10, 49, 60, N60",,,,
,,POINT (16.379683450991404 48.20142241885472),,,N75,,,,
,,POINT (16.334911659442714 48.19389578324605),,,"18, 49, 5, 52, 60, N54",,,,
,,POINT (16.323952298308573 48.1836967387189),,,"10A, 63A, N60",,,,
,,POINT (16.374401488641883 48.2102589799717),,,2A,,,,
,,POINT (16.46698131341997 48.19348250288114),,,92B,,,,
,,POINT (16.30709102852945 48.21779528581834),,,"10, 2, 46A, 46B",,,,
,,POINT (16.376898824003625 48.24417831725955),,,"11A, 5A, N29",,,,
,,POINT (16.3299080346756 48.159092252140766),,,16A,,,,
,,POINT (16.33033930455088 48.209857910006335),,,"46, N46",,,,
,,POINT (16.306902336247756 48.22246966431327),,,"10, 2",,,,
,,POINT (16.45878884406656 48.25893459608885),,,"25A, N25",,,,
,,POINT (16.3564981075716 48.23257118468928),,,"D, N35, N36, N38, N8",,,,
,,POINT (16.321104547933654 48.13783905898538),,,"64A, N64",,,,
,,POINT (16.408034259322488 48.235413339826096),,,20A,,,,
,,POINT (16.402940793048625 48.24127671440287),,,20A,,,,
,,POINT (16.408537266458378 48.24197670811346),,,20A,,,,
,,POINT (16.2589684415899 48.201841592830746),,,49,,,,
,,POINT (16.430249465996635 48.24669677171187),,,"25, 26",,,,
,,POINT (16.431641869283464 48.25376113758441),,,27A,,,,
,,POINT (16.434714060056262 48.258109314228534),,,27A,,,,
,,POINT (16.469227182919653 48.2516556243993),,,"24A, 87A, N24",,,,
,,POINT (16.3518088513707 48.17561035953871),,,7A,,,,
,,POINT (16.367044130985615 48.14229900904889),,,16A,,,,
,,POINT (16.364367238518682 48.13843252920044),,,"67B, N67",,,,
,,POINT (16.22786901204244 48.214628950620416),,,"49A, 50B",,,,
,,POINT (16.426786609936627 48.30803604978785),,,"500, 502, 505",,,,
,,POINT (16.321248307460497 48.18061215500139),,,9A,,,,
,,POINT (16.316959030868325 48.25432341259939),,,"39A, 415",,,,
,,POINT (16.301319427734242 48.26383858203312),,,415,,,,
,,POINT (16.34338278926941 48.24546453139445),,,"38, N38",,,,
,,POINT (16.348305562602086 48.24296984043932),,,"10A, 38, 39A, 415, N38",,,,
,,POINT (16.464295532217974 48.26972854064192),,,25A,,,,
,,POINT (16.344873882759096 48.17354967363741),,,"63A, 7A",,,,
,,POINT (16.379449924289677 48.18153451442397),,,69A,,,,
,,POINT (16.487880655720037 48.282720010942846),,,"25A, 25B, 511",,,,
,,POINT (16.368005445575232 48.22843629727704),,,"1, 2, 31, 33, 5, D, O",,,,
